id,object_name,chain,object_type,address,number
83297,Уют,нет,кафе,"город Москва, 3-я Владимирская улица, дом 24",30
149465,Dominos Pizza,нет,предприятие быстрого обслуживания,"город Москва, Вешняковская улица, дом 29",14
27514,ДОГОТОВОЧНАЯ СТОЛОВАЯ - ШКОЛА 1926,нет,столовая,"город Москва, Салтыковская улица, дом 15А",240
28825,Колледж архитектуры и менеджмента в строительстве № 17,нет,столовая,"город Москва, улица Плеханова, дом 5Б",100
25264,Восточная ночь,нет,кафе,"город Москва, Вешняковская улица, дом 39Б, строение 1",50
25265,Бильярдный клуб «ПИТ СТОП»,нет,бар,"город Москва, Вешняковская улица, дом 17Б",12
155346,Dominos Pizza,нет,предприятие быстрого обслуживания,"город Москва, Вешняковская улица, дом 17Б",14
25278,Кафе 02,нет,кафе,"город Москва, улица Молостовых, дом 3Б",47
80525,Столовая,нет,столовая,"город Москва, Зелёный проспект, дом 20",48
27120,Тануки,да,ресторан,"город Москва, Новокосинская улица, дом 36",190
23182,Кафе «Огонек»,нет,кафе,"город Москва, Снайперская улица, дом 9",95
23202,Столовая,нет,столовая,"город Москва, Саянская улица, дом 2А",48
144085,Кальянная BLAK SMOKE,нет,бар,"город Москва, Вешняковская улица, дом 39А",15
142799,Домино'с Пицца,да,предприятие быстрого обслуживания,"город Москва, улица Молостовых, дом 3А",30
149336,Черный какаду,нет,кафе,"город Москва, Зелёный проспект, дом 1А",70
28815,Столовая ЦО № 1798,нет,столовая,"город Москва, Зелёный проспект, дом 75",50
27509,ДОГОТОВОЧНАЯ СТОЛОВАЯ - ШКОЛА 1591,нет,столовая,"город Москва, Новокосинская улица, дом 40А",240
29553,ПРИ ШКОЛЕ 402,нет,столовая,"город Москва, Косинская улица, дом 10А",240
20981,Лицей при пединституте,нет,буфет,"город Москва, 3-я Владимирская улица, дом 7",40
29548,ПРИ ШКОЛЕ 404,нет,столовая,"город Москва, Реутовская улица, дом 16А",220
28785,ПРИ ШКОЛЕ 36 ВЕЧЕРНЯЯ,нет,столовая,"город Москва, улица Молдагуловой, дом 20А",36
27490,Столовая ГБОУ школа № 922,нет,столовая,"город Москва, шоссе Энтузиастов, дом 100А",240
27356,Столовая ГБОУ школа № 1504,нет,столовая,"город Москва, улица Сталеваров, дом 20А",240
28813,Столовая при ШК. 1310 (796),нет,столовая,"город Москва, Перовская улица, дом 44Б",270
27492,Столовая ГБОУ школа № 922,нет,столовая,"город Москва, улица Молостовых, дом 6А",240
28808,Столовая при ШК. 1324 (797),нет,столовая,"город Москва, Федеративный проспект, дом 29А",200
