,record_id,item_topic,source_topic,age_segment,dt,visits
6354,1046951,Знаменитости,Психология,36-40,2019-09-24 18:54:00,3
6355,1046952,Знаменитости,Психология,36-40,2019-09-24 18:55:00,2
6356,1046953,Знаменитости,Психология,36-40,2019-09-24 18:57:00,2
6357,1046954,Знаменитости,Психология,36-40,2019-09-24 18:58:00,1
6358,1046955,Знаменитости,Психология,36-40,2019-09-24 18:59:00,1
6359,1046956,Знаменитости,Психология,41-45,2019-09-24 18:56:00,3
6360,1046957,Знаменитости,Психология,41-45,2019-09-24 18:57:00,1
6361,1046958,Знаменитости,Психология,41-45,2019-09-24 19:00:00,1
6362,1046959,Знаменитости,Психология,45+,2019-09-24 18:58:00,1
6363,1046960,Знаменитости,Путешествия,18-25,2019-09-24 18:30:00,1
6364,1046961,Знаменитости,Путешествия,18-25,2019-09-24 18:32:00,1
6365,1046962,Знаменитости,Путешествия,18-25,2019-09-24 18:33:00,1
6366,1046963,Знаменитости,Путешествия,18-25,2019-09-24 18:34:00,1
6367,1046964,Знаменитости,Путешествия,18-25,2019-09-24 18:53:00,1
6368,1046965,Знаменитости,Путешествия,18-25,2019-09-24 18:54:00,4
6369,1046966,Знаменитости,Путешествия,18-25,2019-09-24 18:55:00,11
6370,1046967,Знаменитости,Путешествия,18-25,2019-09-24 18:56:00,16
6371,1046968,Знаменитости,Путешествия,18-25,2019-09-24 18:57:00,15
6372,1046969,Знаменитости,Путешествия,18-25,2019-09-24 18:58:00,20
6373,1046970,Знаменитости,Путешествия,18-25,2019-09-24 18:59:00,14
6374,1046971,Знаменитости,Путешествия,18-25,2019-09-24 19:00:00,7
6375,1046972,Знаменитости,Путешествия,26-30,2019-09-24 18:31:00,1
6376,1046973,Знаменитости,Путешествия,26-30,2019-09-24 18:32:00,1
6377,1046974,Знаменитости,Путешествия,26-30,2019-09-24 18:35:00,1
6378,1046975,Знаменитости,Путешествия,26-30,2019-09-24 18:53:00,2
6379,1046976,Знаменитости,Путешествия,26-30,2019-09-24 18:54:00,3
6380,1046977,Знаменитости,Путешествия,26-30,2019-09-24 18:55:00,11
6381,1046978,Знаменитости,Путешествия,26-30,2019-09-24 18:56:00,12
6382,1046979,Знаменитости,Путешествия,26-30,2019-09-24 18:57:00,15
6383,1046980,Знаменитости,Путешествия,26-30,2019-09-24 18:58:00,16
6384,1046981,Знаменитости,Путешествия,26-30,2019-09-24 18:59:00,14
6385,1046982,Знаменитости,Путешествия,26-30,2019-09-24 19:00:00,2
6386,1046983,Знаменитости,Путешествия,31-35,2019-09-24 18:30:00,1
6387,1046984,Знаменитости,Путешествия,31-35,2019-09-24 18:32:00,3
6388,1046985,Знаменитости,Путешествия,31-35,2019-09-24 18:33:00,1
6389,1046986,Знаменитости,Путешествия,31-35,2019-09-24 18:52:00,1
6390,1046987,Знаменитости,Путешествия,31-35,2019-09-24 18:54:00,2
6391,1046988,Знаменитости,Путешествия,31-35,2019-09-24 18:55:00,7
6392,1046989,Знаменитости,Путешествия,31-35,2019-09-24 18:56:00,11
6393,1046990,Знаменитости,Путешествия,31-35,2019-09-24 18:57:00,9
6394,1046991,Знаменитости,Путешествия,31-35,2019-09-24 18:58:00,14
6395,1046992,Знаменитости,Путешествия,31-35,2019-09-24 18:59:00,11
6396,1046993,Знаменитости,Путешествия,31-35,2019-09-24 19:00:00,4
6397,1046994,Знаменитости,Путешествия,36-40,2019-09-24 18:30:00,1
6398,1046995,Знаменитости,Путешествия,36-40,2019-09-24 18:33:00,1
6399,1046996,Знаменитости,Путешествия,36-40,2019-09-24 18:55:00,5
6400,1046997,Знаменитости,Путешествия,36-40,2019-09-24 18:56:00,8
6401,1046998,Знаменитости,Путешествия,36-40,2019-09-24 18:57:00,7
6402,1046999,Знаменитости,Путешествия,36-40,2019-09-24 18:58:00,5
6403,1047000,Знаменитости,Путешествия,36-40,2019-09-24 18:59:00,7
6404,1047001,Знаменитости,Путешествия,36-40,2019-09-24 19:00:00,3
6405,1047002,Знаменитости,Путешествия,41-45,2019-09-24 18:54:00,2
6406,1047003,Знаменитости,Путешествия,41-45,2019-09-24 18:56:00,1
6407,1047004,Знаменитости,Путешествия,41-45,2019-09-24 18:57:00,4
6408,1047005,Знаменитости,Путешествия,41-45,2019-09-24 18:58:00,3
6409,1047006,Знаменитости,Путешествия,41-45,2019-09-24 18:59:00,4
6410,1047007,Знаменитости,Путешествия,41-45,2019-09-24 19:00:00,2
6411,1047008,Знаменитости,Путешествия,45+,2019-09-24 18:54:00,1
6412,1047009,Знаменитости,Путешествия,45+,2019-09-24 18:55:00,3
6413,1047010,Знаменитости,Путешествия,45+,2019-09-24 18:56:00,2
6414,1047011,Знаменитости,Путешествия,45+,2019-09-24 18:57:00,2
6415,1047012,Знаменитости,Путешествия,45+,2019-09-24 18:58:00,2
6416,1047013,Знаменитости,Путешествия,45+,2019-09-24 18:59:00,1
6417,1047014,Знаменитости,Путешествия,45+,2019-09-24 19:00:00,1
6418,1047015,Знаменитости,Ремонт,18-25,2019-09-24 18:33:00,1
6419,1047016,Знаменитости,Ремонт,18-25,2019-09-24 18:58:00,1
6420,1047017,Знаменитости,Ремонт,18-25,2019-09-24 18:59:00,1
6421,1047018,Знаменитости,Россия,18-25,2019-09-24 18:28:00,3
6422,1047019,Знаменитости,Россия,18-25,2019-09-24 18:29:00,8
6423,1047020,Знаменитости,Россия,18-25,2019-09-24 18:30:00,8
6424,1047021,Знаменитости,Россия,18-25,2019-09-24 18:31:00,7
6425,1047022,Знаменитости,Россия,18-25,2019-09-24 18:32:00,9
6426,1047023,Знаменитости,Россия,18-25,2019-09-24 18:33:00,5
6427,1047024,Знаменитости,Россия,18-25,2019-09-24 18:34:00,3
6428,1047025,Знаменитости,Россия,18-25,2019-09-24 18:35:00,1
6429,1047026,Знаменитости,Россия,18-25,2019-09-24 18:52:00,5
6430,1047027,Знаменитости,Россия,18-25,2019-09-24 18:53:00,7
6431,1047028,Знаменитости,Россия,18-25,2019-09-24 18:54:00,58
6432,1047029,Знаменитости,Россия,18-25,2019-09-24 18:55:00,98
6433,1047030,Знаменитости,Россия,18-25,2019-09-24 18:56:00,186
6434,1047031,Знаменитости,Россия,18-25,2019-09-24 18:57:00,200
6435,1047032,Знаменитости,Россия,18-25,2019-09-24 18:58:00,206
6436,1047033,Знаменитости,Россия,18-25,2019-09-24 18:59:00,219
6437,1047034,Знаменитости,Россия,18-25,2019-09-24 19:00:00,65
6438,1047035,Знаменитости,Россия,26-30,2019-09-24 18:28:00,1
6439,1047036,Знаменитости,Россия,26-30,2019-09-24 18:29:00,4
6440,1047037,Знаменитости,Россия,26-30,2019-09-24 18:30:00,4
6441,1047038,Знаменитости,Россия,26-30,2019-09-24 18:31:00,4
6442,1047039,Знаменитости,Россия,26-30,2019-09-24 18:32:00,2
6443,1047040,Знаменитости,Россия,26-30,2019-09-24 18:33:00,1
6444,1047041,Знаменитости,Россия,26-30,2019-09-24 18:34:00,2
6445,1047042,Знаменитости,Россия,26-30,2019-09-24 18:52:00,1
6446,1047043,Знаменитости,Россия,26-30,2019-09-24 18:53:00,3
6447,1047044,Знаменитости,Россия,26-30,2019-09-24 18:54:00,19
6448,1047045,Знаменитости,Россия,26-30,2019-09-24 18:55:00,41
6449,1047046,Знаменитости,Россия,26-30,2019-09-24 18:56:00,61
6450,1047047,Знаменитости,Россия,26-30,2019-09-24 18:57:00,84
6451,1047048,Знаменитости,Россия,26-30,2019-09-24 18:58:00,90
6452,1047049,Знаменитости,Россия,26-30,2019-09-24 18:59:00,55
6453,1047050,Знаменитости,Россия,26-30,2019-09-24 19:00:00,34
6454,1047051,Знаменитости,Россия,31-35,2019-09-24 18:28:00,1
6455,1047052,Знаменитости,Россия,31-35,2019-09-24 18:29:00,3
6456,1047053,Знаменитости,Россия,31-35,2019-09-24 18:30:00,2
6457,1047054,Знаменитости,Россия,31-35,2019-09-24 18:31:00,4
6458,1047055,Знаменитости,Россия,31-35,2019-09-24 18:32:00,3
6459,1047056,Знаменитости,Россия,31-35,2019-09-24 18:33:00,3
6460,1047057,Знаменитости,Россия,31-35,2019-09-24 18:52:00,2
6461,1047058,Знаменитости,Россия,31-35,2019-09-24 18:53:00,4
6462,1047059,Знаменитости,Россия,31-35,2019-09-24 18:54:00,11
6463,1047060,Знаменитости,Россия,31-35,2019-09-24 18:55:00,37
6464,1047061,Знаменитости,Россия,31-35,2019-09-24 18:56:00,74
6465,1047062,Знаменитости,Россия,31-35,2019-09-24 18:57:00,74
6466,1047063,Знаменитости,Россия,31-35,2019-09-24 18:58:00,85
6467,1047064,Знаменитости,Россия,31-35,2019-09-24 18:59:00,60
6468,1047065,Знаменитости,Россия,31-35,2019-09-24 19:00:00,15
6469,1047066,Знаменитости,Россия,36-40,2019-09-24 18:28:00,1
6470,1047067,Знаменитости,Россия,36-40,2019-09-24 18:29:00,3
6471,1047068,Знаменитости,Россия,36-40,2019-09-24 18:30:00,3
6472,1047069,Знаменитости,Россия,36-40,2019-09-24 18:31:00,2
6473,1047070,Знаменитости,Россия,36-40,2019-09-24 18:32:00,6
6474,1047071,Знаменитости,Россия,36-40,2019-09-24 18:33:00,1
6475,1047072,Знаменитости,Россия,36-40,2019-09-24 18:52:00,2
6476,1047073,Знаменитости,Россия,36-40,2019-09-24 18:53:00,2
6477,1047074,Знаменитости,Россия,36-40,2019-09-24 18:54:00,11
6478,1047075,Знаменитости,Россия,36-40,2019-09-24 18:55:00,19
6479,1047076,Знаменитости,Россия,36-40,2019-09-24 18:56:00,49
6480,1047077,Знаменитости,Россия,36-40,2019-09-24 18:57:00,45
6481,1047078,Знаменитости,Россия,36-40,2019-09-24 18:58:00,52
6482,1047079,Знаменитости,Россия,36-40,2019-09-24 18:59:00,47
6483,1047080,Знаменитости,Россия,36-40,2019-09-24 19:00:00,17
6484,1047081,Знаменитости,Россия,41-45,2019-09-24 18:29:00,1
6485,1047082,Знаменитости,Россия,41-45,2019-09-24 18:31:00,3
6486,1047083,Знаменитости,Россия,41-45,2019-09-24 18:33:00,3
6487,1047084,Знаменитости,Россия,41-45,2019-09-24 18:35:00,1
6488,1047085,Знаменитости,Россия,41-45,2019-09-24 18:54:00,4
6489,1047086,Знаменитости,Россия,41-45,2019-09-24 18:55:00,9
6490,1047087,Знаменитости,Россия,41-45,2019-09-24 18:56:00,10
6491,1047088,Знаменитости,Россия,41-45,2019-09-24 18:57:00,15
6492,1047089,Знаменитости,Россия,41-45,2019-09-24 18:58:00,15
6493,1047090,Знаменитости,Россия,41-45,2019-09-24 18:59:00,18
6494,1047091,Знаменитости,Россия,41-45,2019-09-24 19:00:00,1
6495,1047092,Знаменитости,Россия,45+,2019-09-24 18:29:00,1
6496,1047093,Знаменитости,Россия,45+,2019-09-24 18:31:00,1
6497,1047094,Знаменитости,Россия,45+,2019-09-24 18:54:00,4
6498,1047095,Знаменитости,Россия,45+,2019-09-24 18:55:00,6
6499,1047096,Знаменитости,Россия,45+,2019-09-24 18:56:00,9
6500,1047097,Знаменитости,Россия,45+,2019-09-24 18:57:00,21
6501,1047098,Знаменитости,Россия,45+,2019-09-24 18:58:00,9
6502,1047099,Знаменитости,Россия,45+,2019-09-24 18:59:00,11
6503,1047100,Знаменитости,Россия,45+,2019-09-24 19:00:00,1
6504,1047101,Знаменитости,Сад и дача,18-25,2019-09-24 18:55:00,2
6505,1047102,Знаменитости,Сад и дача,18-25,2019-09-24 18:57:00,1
6506,1047103,Знаменитости,Сад и дача,18-25,2019-09-24 18:59:00,4
6507,1047104,Знаменитости,Сад и дача,26-30,2019-09-24 18:56:00,1
6508,1047105,Знаменитости,Сад и дача,26-30,2019-09-24 18:57:00,1
6509,1047106,Знаменитости,Сад и дача,26-30,2019-09-24 18:59:00,1
6510,1047107,Знаменитости,Сад и дача,31-35,2019-09-24 18:55:00,1
6511,1047108,Знаменитости,Сад и дача,31-35,2019-09-24 18:56:00,1
6512,1047109,Знаменитости,Сад и дача,31-35,2019-09-24 18:58:00,1
6513,1047110,Знаменитости,Сад и дача,31-35,2019-09-24 18:59:00,3
6514,1047111,Знаменитости,Сад и дача,41-45,2019-09-24 18:55:00,1
6515,1047112,Знаменитости,Сад и дача,41-45,2019-09-24 18:58:00,1
6516,1047113,Знаменитости,Сад и дача,41-45,2019-09-24 18:59:00,1
6517,1047114,Знаменитости,Сад и дача,45+,2019-09-24 18:55:00,1
6518,1047115,Знаменитости,Сад и дача,45+,2019-09-24 18:58:00,1
6519,1047116,Знаменитости,Сделай сам,18-25,2019-09-24 18:57:00,1
6520,1047117,Знаменитости,Сделай сам,18-25,2019-09-24 18:59:00,1
6521,1047118,Знаменитости,Сделай сам,26-30,2019-09-24 18:55:00,1
6522,1047119,Знаменитости,Сделай сам,36-40,2019-09-24 18:59:00,1
